SampleID,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
752775,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752778,0.0,0.0,0.0,0.0,0.0,0.0
752779,0.0,0.0,0.0,0.0,0.0,0.0
752780,0.0,0.0,0.0,0.0,0.0,0.0
752781,0.0,0.0,0.0,0.0,0.0,0.0
752782,0.0,0.0,0.0,0.0,0.0,0.0
752783,0.0,0.0,0.0,0.0,0.0,0.0
752784,0.0,0.0,0.0,0.0,0.0,0.0
752785,0.0,0.0,0.0,0.0,0.0,0.0
752786,0.0,0.0,0.0,0.0,0.0,0.0
752788,0.925,0.0037500000000000007,1.0,0.0,0.96,0.001066666666666666
752789,0.0,0.0,0.0,0.0,0.0,0.0
752790,0.8448412698412697,0.0011722096245905763,1.0,0.0,0.9155128205128206,0.0004261012491781701
752791,0.0,0.0,0.0,0.0,0.0,0.0
752792,0.0,0.0,0.0,0.0,0.0,0.0
752795,0.0,0.0,0.0,0.0,0.0,0.0
752796,0.0,0.0,0.0,0.0,0.0,0.0
752797,0.0,0.0,0.0,0.0,0.0,0.0
752798,0.0,0.0,0.0,0.0,0.0,0.0
752799,0.0,0.0,0.0,0.0,0.0,0.0
752800,0.0,0.0,0.0,0.0,0.0,0.0
752802,0.0,0.0,0.0,0.0,0.0,0.0
752803,0.0,0.0,0.0,0.0,0.0,0.0
752805,0.0,0.0,0.0,0.0,0.0,0.0
752806,0.0,0.0,0.0,0.0,0.0,0.0
752807,0.0,0.0,0.0,0.0,0.0,0.0
752809,0.0,0.0,0.0,0.0,0.0,0.0
752811,0.0,0.0,0.0,0.0,0.0,0.0
752812,0.0,0.0,0.0,0.0,0.0,0.0
752813,0.0,0.0,0.0,0.0,0.0,0.0
752815,0.7119047619047619,0.0007029478458049894,1.0,0.0,0.8314285714285713,0.00033197278911564505
752817,0.0,0.0,0.0,0.0,0.0,0.0
752819,0.0,0.0,0.0,0.0,0.0,0.0
752820,0.0,0.0,0.0,0.0,0.0,0.0
752822,0.0,0.0,0.0,0.0,0.0,0.0
752823,0.0,0.0,0.0,0.0,0.0,0.0
752824,0.0,0.0,0.0,0.0,0.0,0.0
752825,0.0,0.0,0.0,0.0,0.0,0.0
752826,0.0,0.0,0.0,0.0,0.0,0.0
752827,0.0,0.0,0.0,0.0,0.0,0.0
752830,0.6333333333333333,0.0002777777777777773,1.0,0.0,0.7753846153846154,0.00015147928994082842
752833,0.0,0.0,0.0,0.0,0.0,0.0
752834,0.0,0.0,0.0,0.0,0.0,0.0
752835,0.0,0.0,0.0,0.0,0.0,0.0
752836,0.0,0.0,0.0,0.0,0.0,0.0
752837,0.5789682539682539,0.0005675233056185438,1.0,0.0,0.7330669330669333,0.00035225513746992297
752839,0.553968253968254,0.0007659360040312415,1.0,0.0,0.7125541125541126,0.0005517137984670463
752840,0.0,0.0,0.0,0.0,0.0,0.0
752841,0.9777777777777779,0.0019753086419753104,1.0,0.0,0.9882352941176471,0.00055363321799308
752842,0.0,0.0,0.0,0.0,0.0,0.0
752844,0.0,0.0,0.0,0.0,0.0,0.0
752845,0.0,0.0,0.0,0.0,0.0,0.0
752847,0.0,0.0,0.0,0.0,0.0,0.0
752848,0.6333333333333333,0.0002777777777777773,1.0,0.0,0.7753846153846154,0.00015147928994082842
752851,0.0,0.0,0.0,0.0,0.0,0.0
752852,0.0,0.0,0.0,0.0,0.0,0.0
752855,0.0,0.0,0.0,0.0,0.0,0.0
752857,0.0,0.0,0.0,0.0,0.0,0.0
752858,0.0,0.0,0.0,0.0,0.0,0.0
752859,0.6035714285714284,0.0006887755102040824,1.0,0.0,0.7524475524475525,0.0004225145483886747
752862,0.0,0.0,0.0,0.0,0.0,0.0
752863,0.7666666666666667,0.0011111111111111122,1.0,0.0,0.8675324675324674,0.0004317760161916009
752864,0.0,0.0,0.0,0.0,0.0,0.0
752866,0.0,0.0,0.0,0.0,0.0,0.0
752867,0.0,0.0,0.0,0.0,0.0,0.0
752868,0.0,0.0,0.0,0.0,0.0,0.0
752871,0.0,0.0,0.0,0.0,0.0,0.0
752873,0.0,0.0,0.0,0.0,0.0,0.0
752874,0.0,0.0,0.0,0.0,0.0,0.0
752875,0.0,0.0,0.0,0.0,0.0,0.0
752876,0.6035714285714284,0.0006887755102040824,1.0,0.0,0.7524475524475525,0.0004225145483886747
752877,0.0,0.0,0.0,0.0,0.0,0.0
752878,0.0,0.0,0.0,0.0,0.0,0.0
752880,0.0,0.0,0.0,0.0,0.0,0.0
752881,0.0,0.0,0.0,0.0,0.0,0.0
752883,0.0,0.0,0.0,0.0,0.0,0.0
752887,0.0,0.0,0.0,0.0,0.0,0.0
752889,0.0,0.0,0.0,0.0,0.0,0.0
752890,0.0,0.0,0.0,0.0,0.0,0.0
752891,0.0,0.0,0.0,0.0,0.0,0.0
752893,0.0,0.0,0.0,0.0,0.0,0.0
752894,0.0,0.0,0.0,0.0,0.0,0.0
752895,0.0,0.0,0.0,0.0,0.0,0.0
752896,0.0,0.0,0.0,0.0,0.0,0.0
752897,0.0,0.0,0.0,0.0,0.0,0.0
752898,0.0,0.0,0.0,0.0,0.0,0.0
752899,0.0,0.0,0.0,0.0,0.0,0.0
752900,0.0,0.0,0.0,0.0,0.0,0.0
752901,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752902,0.0,0.0,0.0,0.0,0.0,0.0
752903,0.0,0.0,0.0,0.0,0.0,0.0
752905,0.6607142857142858,0.0019132653061224498,1.0,0.0,0.7948717948717949,0.000986193293885598
752906,0.0,0.0,0.0,0.0,0.0,0.0
752907,0.0,0.0,0.0,0.0,0.0,0.0
752908,0.0,0.0,0.0,0.0,0.0,0.0
752910,0.0,0.0,0.0,0.0,0.0,0.0
752913,0.0,0.0,0.0,0.0,0.0,0.0
752914,0.0,0.0,0.0,0.0,0.0,0.0
752915,0.0,0.0,0.0,0.0,0.0,0.0
752917,0.0,0.0,0.0,0.0,0.0,0.0
752920,0.0,0.0,0.0,0.0,0.0,0.0
752922,0.0,0.0,0.0,0.0,0.0,0.0
